video_id,start,end,text,cluster
DQryn9VDAR8_olifro.st_score0.9112,14.08,18.72,almost. I just think it's ridiculous that a billionaire pays less duty on a private flight,-1
DQryn9VDAR8_olifro.st_score0.9112,18.72,25.44,to Dubai than I do just to drive to go bowling with the lads. This is a wing mirror but actually,-1
DQryn9VDAR8_olifro.st_score0.9112,25.44,29.840000000000003,from HMRC's perspective that is a mirror. That wouldn't qualify for a tax exemption.,-1
DQryn9VDAR8_olifro.st_score0.9112,29.840000000000003,37.120000000000005,"You'd have to use the plane wings. Oh hang on, hang on. I guess the security is not strictly",-1
DQryn9VDAR8_olifro.st_score0.9112,37.120000000000005,42.72,necessary. It just helps to show the tax man this is a serious operation and we're serious people.,-1
DQryn9VDAR8_olifro.st_score0.9112,43.44,47.52,Okay I'm afraid that's going to have to go in the hole madam. I suppose in the future I see,-1
DQryn9VDAR8_olifro.st_score0.9112,47.52,53.120000000000005,there'll be one petrol station for cars which pay tax and another petrol station for cars with wings,-1
DQryn9VDAR8_olifro.st_score0.9112,53.12,59.04,where you wouldn't pay tax. I think that's probably the ideal system. Seatbelt sign is on.,-1
DQryn9VDAR8_olifro.st_score0.9112,60.32,68.47999999999999,That works. That works. Okay let's do the flaps. Have you got the shopping list? Okay and time at,-1
DQryn9VDAR8_olifro.st_score0.9112,68.47999999999999,74.24,our destination is 10 about 10 minutes from now and if that's everything then we are cleared for,-1
DQryn9VDAR8_olifro.st_score0.9112,74.24,82.0,takeoff. Just a bit of turbulence there. I think the concept definitely does have wings. I think the,-1
DQryn9VDAR8_olifro.st_score0.9112,82.0,88.16,options are we tax the rich like everyone else or everyone else steps up their game and puts wings,-1
DQryn9VDAR8_olifro.st_score0.9112,88.16,94.4,on their car. It is a good question why is private jet fuel duty free? It's not a Toblerone is it?,-1
DQw_kSEjBXX_seeker.social_score0.8603,0.0,6.0,"Good morning, everyone!",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,0.0,3.2800000000000002,Why are all the layers down here flat and orderly and thin?,-1
DR2ESV6Dbnk_rockdocdan_score0.8627,3.2800000000000002,8.4,"But if I drive two minutes up the road, you get these huge thick things tilted at an angle",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,8.4,10.84,with this feathery pattern etched into it.,-1
DR2ESV6Dbnk_rockdocdan_score0.8627,10.84,13.84,"So you're road tripping and you're like, what's with these amazing rocks I'm seeing?",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,13.84,17.04,"Well, there's this cool, easy and free way to do this.",1
DR2ESV6Dbnk_rockdocdan_score0.8627,17.04,23.92,"Let me show you. The fine grained shales of the Platte Kill Formation typically record offshore deposition,",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,28.24,33.64,"The Oneanda Formation primarily consists of mudstones, often exhibiting desiccation cracks",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,33.64,36.519999999999996,indicative of periodically inundated flood plains.,-1
DR2ESV6Dbnk_rockdocdan_score0.8627,36.519999999999996,41.519999999999996,"The sandstones typically appear as sharp-based sheets and lenses, displaying cross-bedding",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,41.519999999999996,45.8,"or planar bedding, characteristic of flood deposits within a river system.",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,45.8,51.519999999999996,"What we saw and what Baxi Geologists described was shale mixed with sand, and then above",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,51.519999999999996,57.68,it we saw rivers and soil. What used to be an ocean became land.,-1
DR2ESV6Dbnk_rockdocdan_score0.8627,57.68,61.08,"Look behind me, there's some little bumpy hills.",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,61.08,65.52,"Those are the roots, the bones of the Appalachian Mountains.",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,65.52,70.28,"When mountains form, they're so heavy that they make oceans.",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,70.28,72.68,"That blows my mind to say, but it's true.",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,72.68,77.52,The material that originally was where the sky is now is ground up and mixed into this,-1
DR2ESV6Dbnk_rockdocdan_score0.8627,77.52,80.68,rock that I'm sitting on. You can like see the relationship.,1
DR2ESV6Dbnk_rockdocdan_score0.8627,80.68,82.68,"It's right there. Thank you, Baxi Geologists.",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,82.72000000000001,89.72000000000001,It was so easy to explore. Like I often have to go through peer-reviewed literature and field guides to find the right,-1
DR2ESV6Dbnk_rockdocdan_score0.8627,89.72000000000001,93.52000000000001,"spots, but I found amazing places thanks to the integration of the maps.",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,93.52000000000001,97.92,"Having someone read it out to you is nice, and there's settings for every skill level.",-1
DR2ESV6Dbnk_rockdocdan_score0.8627,98.92000000000002,101.28,It's like a huge service to the geology community.,-1
DR2ESV6Dbnk_rockdocdan_score0.8627,101.28,103.28,"Get this. Thanks, everyone.",-1
DR6a7ZyAuUZ_ameru.ai_score0.9255,0.0,27.580000000000002,"Hurry up, I'm gigantic.",-1
DRIQS1PDRjm_lifemoon.io_score0.8915,10.0,12.0,That has made my day! That has won a click!,-1
DRIQS1PDRjm_lifemoon.io_score0.8915,14.0,21.0,No way! Oh we've got a big crash for Alex! I know he has!,-1
DRNF_aqArGN_darrenshawseo_score0.8885,0.0,2.36,Throwing a beer at my manager so they can guess what it is.,-1
DRNF_aqArGN_darrenshawseo_score0.8885,2.36,5.72,Hang on. I should get a hint. Imported domestic.,-1
DRNF_aqArGN_darrenshawseo_score0.8885,5.72,14.6,I'm not telling you. Domestic. Domestic.,-1
DRNF_aqArGN_darrenshawseo_score0.8885,22.6,27.400000000000002,No wrong. Damn it. I love that video so much.,-1
DRNF_aqArGN_darrenshawseo_score0.8885,27.4,30.0,Hooks you immediately because you know they're on day nine.,-1
DRNF_aqArGN_darrenshawseo_score0.8885,30.0,34.8,She says day nine of throwing a beer at my manager until he can guess what it is.,-1
DRNF_aqArGN_darrenshawseo_score0.8885,34.8,38.4,I also want to point out one thing about this video which is super clever.,-1
DRNF_aqArGN_darrenshawseo_score0.8885,38.4,43.8,Look at where they are filming this video right in front of Dear Island Golf.,-1
DRNF_aqArGN_darrenshawseo_score0.8885,43.8,48.16,"The whole time you're watching it, they're embedding Dear Island Golf into your brain.",-1
DRNF_aqArGN_darrenshawseo_score0.8885,48.16,54.0,"This is about impressions. When they get so many impressions for great content like that, they just become top of",-1
DRNF_aqArGN_darrenshawseo_score0.8885,55.0,57.0,"Oh yeah, we're going to go golfing. We should go check out Dear Island Golf.",-1
DRNF_aqArGN_darrenshawseo_score0.8885,57.0,61.6,So it's just that awareness building. That's what these videos can really do for your brand.,1
DRNF_aqArGN_darrenshawseo_score0.8885,61.6,67.0,Let's see how this video did. That one I just watched has 22 million impressions.,1
DRNF_aqArGN_darrenshawseo_score0.8885,67.0,73.32,22 million impressions is so expensive if you were doing advertising somewhere but,-1
DRNF_aqArGN_darrenshawseo_score0.8885,73.32,79.44,they're getting it for free on TikTok because they've got a smart concept and it is driving,-1
DRNF_aqArGN_darrenshawseo_score0.8885,79.44,81.44,views. People want to watch these videos.,1
DRNF_aqArGN_darrenshawseo_score0.8885,81.44,86.2,"If you look at their feet, it's just full of this person who works there throwing beers",-1
DRNF_aqArGN_darrenshawseo_score0.8885,86.2,92.24000000000001,at the manager and people love it. They found a trend that really worked and they just kept making that video.,1
DRNF_aqArGN_darrenshawseo_score0.8885,92.24000000000001,96.44,They know what they're doing. They know how to make that video and people love that video.,1
DRNF_aqArGN_darrenshawseo_score0.8885,96.44,100.44,So keep giving people what they want. Double down on what works.,-1
DRNF_aqArGN_darrenshawseo_score0.8885,100.44,103.64,"I just hope that even when he does get it right, they just keep throwing beers at him.",-1
DRTyZtJE5Nq_scrollx_ui_score0.8561,0.0,6.0,I should probably send myself to a couch to play,-1
DRTyZtJE5Nq_scrollx_ui_score0.8561,6.0,9.0,If I start to make myself,-1
DRVA7XiAc0K_fit2serve1_score0.9287,0.0,6.24,Dude are you drinking an energy drink man?,-1
DRVA7XiAc0K_fit2serve1_score0.9287,6.24,8.88,Don't you know that those are terrible for you bro?,-1
DRVA7XiAc0K_fit2serve1_score0.9287,8.88,13.120000000000001,I thought you were like in the fitness and trying to watch what you eat or whatever.,-1
DRVA7XiAc0K_fit2serve1_score0.9287,13.120000000000001,16.56,Those are awful for you dude. Haha that's ridiculous.,-1
DRVA7XiAc0K_fit2serve1_score0.9287,16.56,26.560000000000002,"Hey yes sorry can I get two double cheeseburgers, a large fry, Oreo shake, and a diet coke.",-1
DRVA7XiAc0K_fit2serve1_score0.9287,26.56,31.36,Yeah sorry did you want anything?,-1
DRVHk9Kkvrg_bybinalshah_score0.8860,0.0,3.12,Why did no one tell me removing watermarks could be this easy?,1
DRVHk9Kkvrg_bybinalshah_score0.8860,5.84,10.64,"I literally just upload the photo. The eye processes it, and the watermark is gone.",1
DRVHk9Kkvrg_bybinalshah_score0.8860,10.64,13.52,"Clean, smooth, no weird patches at all.",-1
DRVHk9Kkvrg_bybinalshah_score0.8860,13.52,17.2,And look at this before and after. It looks like the original picture.,-1
DRVHk9Kkvrg_bybinalshah_score0.8860,17.2,19.6,Now for those giant stickers covering my photo.,-1
DRVHk9Kkvrg_bybinalshah_score0.8860,19.6,22.400000000000002,The eye sticker remover works the exact same way.,-1
DRVHk9Kkvrg_bybinalshah_score0.8860,22.400000000000002,26.080000000000002,"I just upload the image with the sticker and let it process, and that's it.",1
DRVHk9Kkvrg_bybinalshah_score0.8860,26.080000000000002,29.68,"I've been manually editing for years, and this tool does everything for me.",1
DRVHk9Kkvrg_bybinalshah_score0.8860,29.68,33.519999999999996,"Try both tools on Light PDF. They're fast, clean, and free to test.",-1
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810,0.0,4.0,Rating how safe I felt traveling Kerala as a Western woman.,-1
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810,4.0,8.5,Ford Cochee definitely a 10 out of 10. I absolutely love this place.,-1
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810,8.5,12.66,"It has the kindest, sweetest people and I felt safe the entire time.",-1
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810,12.66,16.56,Aleppey is another easy 10 out of 10. I adored this place.,-1
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810,16.56,20.56,The people were so kind and I have felt safe the entire time.,-1
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810,20.56,24.5,For a Farkel I will give it a 7 out of 10 because the cliff area was really nice,-1
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810,24.5,27.26,but I felt like the rest of the town was pretty isolated.,-1
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810,27.26,31.26,No people around and I was really scared to walk alone back to my hostel at night.,-1
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810,31.26,35.42,In Trivendrum I'm gonna give it a 7 out of 10 because men staring made me uncomfortable,-1
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810,35.42,37.32,and this didn't happen anywhere else in Kerala.,-1
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810,37.32,40.82,And the one thing here in India keeping me safe is my aloe sem.,-1
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810,40.82,43.72,With it I am always connected no matter where I am.,-1
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810,43.72,46.82,They provide mobile data for over 200 countries and destinations,-1
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810,46.82,49.82,and have great plans starting at just $5 a week.,-1
DRbUDOVjvGq_nipsapp_score0.9073,0.0,1.6,My name is John Mustard!,-1
DRfmj6UjPpx_naohates_score0.8731,4.0,10.0,"Hey, I just made you And this is crazy But here's my number",-1
DRfmj6UjPpx_naohates_score0.8731,10.0,14.0,So call me maybe It's hard to look right,-1
DRfmj6UjPpx_naohates_score0.8731,14.0,16.0,At your ba-,-1
DRt87JAE2Zt_seo_kesh_score0.9166,5.74,8.74,no one witnessed it,-1
DRtFuI9jBcD__pocketcoach__score0.8784,0.0,5.08,I like taught myself how to believe in myself and how to think that I was greater than just,-1
DRtFuI9jBcD__pocketcoach__score0.8784,5.08,14.92,"this kid that was a dropout. Never really had great grades, never really was the starter, never was the captain of",-1
DRtFuI9jBcD__pocketcoach__score0.8784,14.92,20.72,a team. I was always kind of just the average person and overnight I taught myself that I could,-1
DRtFuI9jBcD__pocketcoach__score0.8784,21.72,25.72,I changed myself forever. I'm forever grateful and I'm never going back.,-1
DRtFuI9jBcD__pocketcoach__score0.8784,26.72,29.92,"Did you have low self confidence? I did have low self confidence, no.",-1
DRtFuI9jBcD__pocketcoach__score0.8784,29.92,32.36,I needed to have extraordinary confidence.,-1
DRuIEtrCJV4_strique.io_score0.8824,2.0,6.0,"Team, we need better AI agents for our day to day tasks.",1
DRuIEtrCJV4_strique.io_score0.8824,6.0,9.0,Right? We need to be more efficient. What are you doing right now?,-1
DRuIEtrCJV4_strique.io_score0.8824,9.0,11.0,I'm just sending an email to the client.,-1
DRuIEtrCJV4_strique.io_score0.8824,11.0,14.0,That's a thank you note. Why are you doing it manually?,1
DRuIEtrCJV4_strique.io_score0.8824,14.0,17.0,Why don't we have a workflow for this? Don't we have a workflow?,-1
DRuIEtrCJV4_strique.io_score0.8824,17.0,21.0,"Future. And I need ideas from you. Excuse me, the board meeting is starting in 5 minutes.",-1
DRuIEtrCJV4_strique.io_score0.8824,21.0,24.0,I don't have time set. This is really important.,-1
DRuIEtrCJV4_strique.io_score0.8824,24.0,26.0,This is the future. The investors are waiting.,-1
DRuIEtrCJV4_strique.io_score0.8824,26.0,30.0,"I just use my AI avatar, man. Why do you even need me for this?",1
DRuIEtrCJV4_strique.io_score0.8824,30.0,38.0,Poojin is going through a phase now. He thinks everything can be automated through AI.,1
DRuIEtrCJV4_strique.io_score0.8824,38.0,43.0,Last week his grandma called and he recorded his own voice to make an AI bot.,-1
DRuIEtrCJV4_strique.io_score0.8824,43.0,46.0,Now AI talks to his grandma every Sunday.,-1
DRuIEtrCJV4_strique.io_score0.8824,46.0,49.0,This plant is going to water itself in the next 5 years with AI.,-1
DRuIEtrCJV4_strique.io_score0.8824,49.0,52.0,It's a fantastic automation. We need that.,1
DRuIEtrCJV4_strique.io_score0.8824,52.0,55.0,"Where is it, Sohan? Why don't we have that?",-1
DRuIEtrCJV4_strique.io_score0.8824,57.0,60.0,"So team, that's when I need your output.",-1
DRuIEtrCJV4_strique.io_score0.8824,60.0,64.0,With whatever you are doing. I am just having my coffee. Automated.,-1
DRyssOVDBIS_cofogram_score0.8765,0.0,5.74,O daughters of Dungeons and The Twins,-1
DSAD5WVDWFZ_justrealanna_score0.8950,0.0,3.04,Do you want to know how to remove unwanted stickers from a photo?,-1
DSAD5WVDWFZ_justrealanna_score0.8950,6.24,8.88,You just upload the picture and one click is all it takes.,1
DSAD5WVDWFZ_justrealanna_score0.8950,15.76,17.56,Here's the result in just a few seconds.,-1
DSAD5WVDWFZ_justrealanna_score0.8950,19.88,25.400000000000002,"Let's try the second photo as well. Try it out, you'll love it.",-1
DSE6mtMgg0S_ameru.ai_score0.9112,0.0,11.0,"Since the bin has not seen this before, it sometimes makes a mistake. It either doesn't recognize it or it recognizes it as the incorrect thing.",-1
DSE6mtMgg0S_ameru.ai_score0.9112,11.0,17.0,So we'll teach it or at least we'll mark this item as incorrect and we'll tell it that this goes the general way.,-1
DSE6mtMgg0S_ameru.ai_score0.9112,17.0,27.0,"So the next time we do additional training, we'll include this image of the data set and it will train based on that image and it will improve the AI.",1
DSGlfCjEVlp_unishare.app_score0.8591,0.0,3.86,The average guy at USF. He wakes up in a campus apartment that smells faintly like wet,-1
DSGlfCjEVlp_unishare.app_score0.8591,6.2,8.36,and sprints out the door because the bull runner decided not,-1
DSGlfCjEVlp_unishare.app_score0.8591,8.36,12.56,"to stop for him. He majors in health sciences, minors in moving to St. Petersburg,",-1
DSGlfCjEVlp_unishare.app_score0.8591,14.4,17.240000000000002,and interns at a hospital that only lets him restock latex gloves.,-1
DSGlfCjEVlp_unishare.app_score0.8591,17.240000000000002,19.0,He'll tell you he chose USF because it's,-1
DSGlfCjEVlp_unishare.app_score0.8591,19.0,22.92,"the future of Florida education. But really, he just liked that Bush Gardens was five minutes away.",-1
DSGlfCjEVlp_unishare.app_score0.8591,22.92,26.36,"He swears he's not a commuter student, yet somehow spends half his life sitting in Fowler Avenue",-1
DSGlfCjEVlp_unishare.app_score0.8591,26.36,30.279999999999998,"traffic eating Chick-fil-A in his car. He insists he's going to hit the campus wreck every morning,",-1
DSGlfCjEVlp_unishare.app_score0.8591,30.279999999999998,31.88,but the only weights he's lifted all semester,-1
DSGlfCjEVlp_unishare.app_score0.8591,31.88,36.04,"are his three overfilled backpacks. Game day means throwing on a retro Bulls jersey,",-1
DSGlfCjEVlp_unishare.app_score0.8591,36.04,38.92,"pre-gaming like its tradition, and then realizing, again,",-1
DSGlfCjEVlp_unishare.app_score0.8591,38.92,41.0,they still don't have an actual on-campus stadium.,-1
DSGlfCjEVlp_unishare.app_score0.8591,41.0,42.72,"He'll tell you he's super involved on campus,",-1
DSGlfCjEVlp_unishare.app_score0.8591,42.72,44.879999999999995,then disappears for six weeks straight because one professor,-1
DSGlfCjEVlp_unishare.app_score0.8591,44.879999999999995,48.0,"assigned a group project. He claims USF is a big time sports school,",-1
DSGlfCjEVlp_unishare.app_score0.8591,48.0,50.16,but then brings up how their women's chess team is better,-1
DSGlfCjEVlp_unishare.app_score0.8591,50.16,52.56,"than US. He talks about Tampa nightlife like he discovered it,",-1
DSGlfCjEVlp_unishare.app_score0.8591,52.56,54.68,but still ends every weekend in the same corner of Soho,-1
DSGlfCjEVlp_unishare.app_score0.8591,54.68,57.12,drinking the same vodka crayon he's ordered since freshman year.,-1
DSGlfCjEVlp_unishare.app_score0.8591,57.12,60.28,"He says he's focusing on academics, but spends more time trying to find parking",-1
DSGlfCjEVlp_unishare.app_score0.8591,60.28,63.16,"than he does in actual lectures. Ask about career plans, and he'll",-1
DSGlfCjEVlp_unishare.app_score0.8591,63.16,65.84,"say he's launching his startup in Tampa soon, which usually",-1
DSGlfCjEVlp_unishare.app_score0.8591,65.84,68.44,means he made a Canva logo for a business that doesn't exist.,-1
DSGlfCjEVlp_unishare.app_score0.8591,68.44,71.67999999999999,Send this to someone who'd be perfect at USF.,-1
DSJya4HiDrE_shonia_t__score0.8935,0.0,7.6000000000000005,"I found an amazing app that can remove anything from your photos, watermarks, stickers, logos, and text.",1
DSJya4HiDrE_shonia_t__score0.8935,9.84,15.52,"I opened LightPDF, saw all its tools, and tried the watermark remover.",-1
DSJya4HiDrE_shonia_t__score0.8935,16.64,20.96,"I uploaded my photo, and with one click though, watermark was gone.",1
DSJya4HiDrE_shonia_t__score0.8935,22.400000000000002,27.92,"I saved the final image to my phone, and honestly, the result looks so good.",1
DSJya4HiDrE_shonia_t__score0.8935,27.92,34.72,This app is definitely one of the quickest and easiest ways to clean up photos.,1
DSK41lvDXze_rockdocdan_score0.8841,0.0,8.6,"What? What? Pray, children, to the Mecca of Geology.",-1
DSK41lvDXze_rockdocdan_score0.8841,9.92,12.56,It's not as complicated as it looks. Five steps.,-1
DSK41lvDXze_rockdocdan_score0.8841,12.56,14.88,"Step one, imagine you got the east coast of the US here.",-1
DSK41lvDXze_rockdocdan_score0.8841,14.92,21.32,"In comes a volcanic island arc. There's a shallow sea in between them, and that is accumulating rocks.",-1
DSK41lvDXze_rockdocdan_score0.8841,21.44,24.080000000000002,That material is what's on the right side of the break.,-1
DSK41lvDXze_rockdocdan_score0.8841,24.12,28.6,"Step two, tilting. The arc has crashed into the eastern side of the continent,",-1
DSK41lvDXze_rockdocdan_score0.8841,28.84,31.64,"and that took all this material that was once like this, and...",-1
DSK41lvDXze_rockdocdan_score0.8841,32.2,37.36,"Step three, erosion. Notice this is not as tall as it used to be, and this got planed off completely.",-1
DSK41lvDXze_rockdocdan_score0.8841,37.52,41.44,This wiggly line with the dots on it. That is the break.,-1
DSK41lvDXze_rockdocdan_score0.8841,41.480000000000004,44.160000000000004,"Step four, in comes another island arc,",-1
DSK41lvDXze_rockdocdan_score0.8841,44.2,48.28,"and this stuff is so old and so full of mud that it has sank,",-1
DSK41lvDXze_rockdocdan_score0.8841,48.400000000000006,50.92,and you're accumulating new material in it.,-1
DSK41lvDXze_rockdocdan_score0.8841,50.96,55.480000000000004,That's the pink stuff. It is at an angle to the brown stuff that was deposited before.,-1
DSK41lvDXze_rockdocdan_score0.8841,55.6,57.84,"The pink stuff, it was the stuff that was on the left.",-1
DSK41lvDXze_rockdocdan_score0.8841,57.92,59.760000000000005,The final and fifth step is more tilting.,-1
DSK41lvDXze_rockdocdan_score0.8841,59.88,62.96,This is exactly what we saw on the rock behind us.,-1
DSK41lvDXze_rockdocdan_score0.8841,65.44,68.04,and takes the younger beds that were like this and makes them go like this.,-1
DSK41lvDXze_rockdocdan_score0.8841,68.16,71.76,This Rosetta Stone of rocks has the entire history of a continent,-1
DSK41lvDXze_rockdocdan_score0.8841,71.84,76.44,"in a place you can put your finger on. That's pretty crazy, right?",-1
DSK41lvDXze_rockdocdan_score0.8841,78.68,82.04,These f***ing idiots don't know they're passing the coolest rocks ever.,-1
DSLv5GNjFlU_beachdaykc_score0.8801,0.0,10.72,"She left a party, have a good time, she looks so hearted.",-1
DSMzRugjD6b_jamies.running_score0.8649,0.0,5.44,"Unboxing something totally new, the Archi AeroDash 3D printed sneakers. They're 3D printed,",-1
DSMzRugjD6b_jamies.running_score0.8649,5.44,8.44,lightweight and felt noticeably comfortable right out of the box.,-1
DSMzRugjD6b_jamies.running_score0.8649,8.44,12.32,"Sliding them on in the gym, the feather-like cushioning feels easy on the feet.",-1
DSMzRugjD6b_jamies.running_score0.8649,12.32,16.02,"As for the design, the cut-through structures aren't just for the look, they let air flow",-1
DSMzRugjD6b_jamies.running_score0.8649,16.02,20.080000000000002,"through and help them drain and breathe, keeping things fresh when the workout heats",-1
DSMzRugjD6b_jamies.running_score0.8649,20.080000000000002,25.72,"up. The sole flexes smoothly with every step, every box jump, skipping, lunges, whatever,",-1
DSMzRugjD6b_jamies.running_score0.8649,25.72,28.84,moving with you instead of fighting against you.,-1
DSMzRugjD6b_jamies.running_score0.8649,28.84,33.12,"Once the workout was done, time to chill and recover. So now let's meet the Light as Air",-1
DSMzRugjD6b_jamies.running_score0.8649,33.12,38.84,"Coaslight 101 3D printed slippers. These are ultra lightweight, breathable and with barefoot-like",-1
DSMzRugjD6b_jamies.running_score0.8649,38.84,43.58,comfort that melts into your feet. The anti-slip sole grips when it needs to and they stay,-1
DSMzRugjD6b_jamies.running_score0.8649,43.58,48.4,"washable and shape retaining, ready for your next moment of rest. Stepping into the sauna,",-1
DSMzRugjD6b_jamies.running_score0.8649,48.4,53.0,"then the cold plunge, the slippers stayed on but the water drained right out. Ideal for",-1
DSMzRugjD6b_jamies.running_score0.8649,53.0,57.16,"slipping on at home, in the recovery zone or wherever else you might like to relax.",-1
DSNnVGZCKJ0_hatimsshorts_score0.9317,0.0,9.0,"How can I wish so God, I never feel the same?",-1
DSPhkGRATsr_startub.co_score0.8973,0.0,4.0,A person's character is not judged when they ride the wave of success.,-1
DSPhkGRATsr_startub.co_score0.8973,4.0,7.0,"When everyone chants their name and you want to be their friend, no.",-1
DSPhkGRATsr_startub.co_score0.8973,7.0,13.0,Your character is put to the test when your back is against the wall.,-1
DSPhkGRATsr_startub.co_score0.8973,13.0,18.0,And every single one of you can relate to this because this is what's difficult about failure.,-1
DSPhkGRATsr_startub.co_score0.8973,18.0,26.0,The disappointment is on you. It is your fault and you go through failure alone.,-1
DSPhkGRATsr_startub.co_score0.8973,26.0,29.0,But failure has made me who I am today.,-1
DSPhkGRATsr_startub.co_score0.8973,29.0,34.0,Failure gives you two choices. You stay down or you get up.,-1
DSPhkGRATsr_startub.co_score0.8973,34.0,38.0,"Well, I'm up and I am fired up because I have figured it out.",-1
DSS_Is_Acbt_spotify_score0.9530,0.0,6.0,"Let's continue on this melodic adventure together, shall we?",-1
DSS_Is_Acbt_spotify_score0.9530,6.0,11.0,"More totally tubular tracks up next on WSQK, the Squawk.",-1
DSUUdExkY74_guitarmanac_score0.9134,0.0,2.0,She said take your time,1
DSWa-pWgGce_unishare.app_score0.8987,0.0,6.0,"If you wanna make the world a better place, take a look at yourself and make them change!",-1
DSWa-pWgGce_unishare.app_score0.8987,6.0,7.0,Startin' with the...,-1
DSZ5RoYD7Q-_dotme.in_score0.8879,0.0,16.2,Some other videos and then I did tooly instagram on this post.,-1
DSaaS-Qldy6_youarenot_bhavin_score0.9132,0.0,2.54,"Right, now what would anybody like to eat?",2
DSaaS-Qldy6_youarenot_bhavin_score0.9132,3.7600000000000002,11.120000000000001,"Oh, it is a lamb dish, sir. Yes, a marinated lamb in coconut with a cream sauce.",-1
DSaaS-Qldy6_youarenot_bhavin_score0.9132,17.16,27.68,"So, it is a, how can I put it? It is a medium spiced dish.",-1
DSaaS-Qldy6_youarenot_bhavin_score0.9132,28.68,32.68,"Oh, in that case, you want the Bombay duck.",-1
DSaaS-Qldy6_youarenot_bhavin_score0.9132,35.68,40.68,"Duck, duck, duck with the duck. Oh, it was your little joke.",-1
DSaaS-Qldy6_youarenot_bhavin_score0.9132,46.68,49.68,"Well done, everybody on that one.",-1
DSfmOM6Cro3_getbrickdapp_score0.9219,0.0,5.5200000000000005,"Hey honey, how many likes would this post you to get for a fake trip to Denmark and go to the Lego house?",-1
DSfmOM6Cro3_getbrickdapp_score0.9219,7.44,16.8,"75,000 and a comment from Lego and a comment from a Lego master.",-1
DSjRnczESNK_yongthefoodmonster_score0.8698,0.0,4.5,"I'm in love, I'm obsessed, and I don't even feel guilty about it.",-1
DSkNRThE6Jc_galleryvisionindia_score0.8723,13.0,29.0,Kude pooram mo Kude pooram mo,-1
DSkrXZxjjod_recordbuilds_score0.8735,0.0,3.68,"You know your vinyl record player is good when it crackles like McDonald's, right?",-1
DSkrXZxjjod_recordbuilds_score0.8735,6.68,11.200000000000001,"I don't know who needs to hear this, but crackling on vinyl records, they're not supposed to go together.",-1
DSkrXZxjjod_recordbuilds_score0.8735,11.200000000000001,13.42,"If you have crackles, you likely also probably...",-1
DSkrXZxjjod_recordbuilds_score0.8735,14.0,18.080000000000002,You probably have one of these cheap red needles or one of these cheap plastic tone arms.,-1
DSkrXZxjjod_recordbuilds_score0.8735,18.080000000000002,22.92,"And that's okay, nobody's mad at you, but it is hurting your record over time.",-1
DSkrXZxjjod_recordbuilds_score0.8735,22.92,28.64,"Now, if you aren't going to be spinning the same records more than like 10 times, then doesn't matter.",-1
DSkrXZxjjod_recordbuilds_score0.8735,28.64,31.92,"You can rip it up a little bit, just like anything, it gets used up.",-1
DSkrXZxjjod_recordbuilds_score0.8735,31.92,35.36,But that's why people upgrade to those more expensive turntables.,-1
DSkrXZxjjod_recordbuilds_score0.8735,35.36,39.96,They either have expensive records or they cherish the records enough to not want to ever use them up.,-1
DSkrXZxjjod_recordbuilds_score0.8735,39.96,43.36,"If you want something serious, you can go to somewhere like record builds.",-1
DSkrXZxjjod_recordbuilds_score0.8735,43.36,48.16,You can select like entire builds with different receivers and speakers and turntables and stuff.,-1
DSkrXZxjjod_recordbuilds_score0.8735,48.16,50.84,"It's all free, so you can just get all the information and check it out.",1
DSkrXZxjjod_recordbuilds_score0.8735,50.84,55.36,"We've been working on this for a little while, and even if you're not gonna upgrade today, maybe check out the site.",1
DSkrXZxjjod_recordbuilds_score0.8735,55.36,59.32,"And follow along to help this community effort, because like I said, it's all free and for you guys.",1
